temperature,humidity,soil_moisture,rain_detection,water_level,motor_status
36.0,53.0,51.0,0,62,0
38.0,84.0,44.0,0,26,0
20.0,58.0,37.0,0,46,0
29.0,59.0,34.0,0,40,0
35.0,52.0,35.0,0,39,0
29.0,92.0,41.0,1,84,0
23.0,91.0,40.0,1,70,0
25.0,93.0,51.0,1,73,0
32.0,62.0,66.0,0,79,0
28.0,58.0,25.0,0,41,1
20.0,41.0,28.0,0,39,1
37.0,49.0,14.0,0,42,1
38.0,51.0,17.0,0,27,0
28.0,51.0,23.0,0,33,1
34.0,70.0,49.0,0,64,0
36.0,95.0,18.0,0,20,0
31.0,64.0,21.0,0,36,1
35.0,65.0,27.0,0,25,0
34.0,75.0,22.0,0,46,1
22.0,66.0,61.0,0,58,0
24.89,64.38,33.39,0,41,0
39.0,57.0,55.0,0,67,0
21.0,49.0,14.0,0,40,1
26.0,79.0,48.0,0,78,0
21.0,56.0,46.0,0,63,0
27.0,61.0,17.0,0,34,0
21.0,43.0,26.0,0,23,0
30.0,93.0,35.0,1,73,0
26.0,52.0,14.0,0,45,1
22.0,43.0,14.0,0,45,1
24.0,52.0,37.0,0,30,0
24.0,45.0,58.0,0,60,0
33.0,53.0,66.0,0,73,0
36.0,80.0,60.0,1,97,0
23.0,72.0,40.0,0,40,0
35.0,86.0,63.0,0,53,0
22.0,57.0,62.0,0,68,0
24.0,45.0,14.0,0,46,1
39.0,71.0,69.0,0,61,0
30.0,52.0,17.0,0,46,1
25.0,40.0,29.0,0,42,1
25.0,40.0,17.0,0,52,1
33.0,66.0,18.0,0,52,1
36.0,79.0,49.0,0,70,0
34.0,49.0,24.0,0,29,0
29.0,69.0,31.0,0,25,0
33.0,88.0,66.0,0,76,0
21.0,44.0,38.0,0,24,0
20.0,71.0,57.0,0,55,0
32.0,41.0,40.0,0,22,0
37.0,93.0,55.0,0,57,0
29.0,55.0,16.0,0,23,0
32.0,82.0,26.0,0,36,1
20.0,91.0,70.0,1,95,0
31.0,69.0,26.0,0,29,0
40.0,47.0,19.0,0,29,0
28.0,82.0,30.0,0,43,1
23.0,61.0,16.0,0,43,1
20.0,68.0,57.0,0,54,0
34.0,94.0,11.0,0,33,1
23.0,40.0,59.0,0,50,0
38.0,70.0,18.0,0,23,0
31.0,89.0,48.0,0,69,0
30.0,71.0,49.0,0,69,0
34.0,64.0,45.0,0,60,0
29.0,78.0,62.0,1,78,0
36.0,91.0,54.0,0,54,0
21.0,69.0,12.0,0,45,1
22.0,62.0,60.0,0,67,0
39.0,44.0,10.0,0,49,1
24.83,57.0,21.22,0,23,0
38.0,92.0,39.0,0,22,0
28.0,49.0,26.0,0,31,0
28.0,70.0,64.0,0,78,0
23.0,66.0,53.0,0,57,0
21.0,69.0,56.0,0,56,0
32.0,89.0,46.0,0,55,0
39.0,64.0,57.0,0,61,0
40.0,80.0,32.0,0,50,1
26.0,54.0,35.0,0,20,0
29.0,85.0,47.0,1,83,0
23.99,46.04,13.81,0,20,0
28.0,79.0,38.0,0,35,0
35.0,93.0,65.0,0,57,0
34.0,63.0,34.0,0,20,0
26.0,42.0,17.0,0,42,1
27.0,88.0,24.0,1,86,0
20.0,70.0,57.0,0,64,0
28.0,58.0,38.0,0,50,0
32.0,43.0,64.0,0,63,0
31.0,83.0,29.0,1,85,0
30.0,43.0,23.0,0,36,1
33.0,65.0,67.0,0,59,0
35.0,64.0,50.0,0,53,0
26.0,58.0,40.0,0,32,0
27.0,91.0,63.0,1,89,0
38.0,59.0,57.0,0,71,0
21.0,85.0,31.0,1,85,1
26.0,84.0,44.0,1,85,0
40.0,52.0,40.0,0,30,0
23.0,64.0,29.0,0,21,0
21.0,68.0,13.0,0,45,1
27.0,80.0,57.0,0,56,0
29.0,77.0,36.0,0,40,0
24.72,47.11,44.69,0,22,0
26.0,88.0,60.0,1,97,0
27.81,52.72,38.21,0,24,0
24.0,52.0,28.0,0,49,1
35.0,58.0,43.0,0,25,0
25.0,73.0,27.0,0,32,0
30.0,78.0,26.0,0,43,1
27.0,84.0,58.0,1,81,0
27.0,58.0,47.0,0,52,0
32.0,47.0,47.0,0,78,0
26.0,74.0,64.0,0,77,0
27.0,75.0,24.0,0,47,1
39.0,88.0,22.0,0,20,0
28.1,63.65,40.73,0,22,0
23.0,73.0,25.0,0,52,1
34.0,76.0,63.0,0,65,0
37.0,73.0,34.0,0,25,0
25.0,40.0,69.0,0,74,0
20.0,83.0,68.0,1,95,0
22.0,54.0,65.0,0,55,0
22.0,80.0,69.0,1,79,0
22.0,65.0,27.0,0,48,1
37.0,81.0,60.0,0,69,0
22.0,54.0,65.0,0,55,0
28.0,52.0,67.0,0,52,0
25.0,85.0,53.0,1,73,0
38.0,78.0,13.0,0,49,1
27.0,54.0,40.0,0,49,0
22.0,51.0,16.0,0,45,1
25.0,67.0,62.0,0,79,0
38.0,61.0,40.0,0,26,0
20.0,51.0,48.0,0,53,0
25.0,94.0,60.0,1,94,0
34.84,46.28,43.38,0,38,0
28.0,66.0,35.0,0,38,0
30.0,57.0,43.0,0,53,0
21.0,51.0,36.0,0,24,0
30.0,52.0,57.0,0,67,0
32.0,47.0,70.0,0,78,0
21.0,64.0,61.0,0,61,0
20.0,70.0,64.0,0,78,0
32.0,88.0,40.0,0,54,0
29.0,74.0,55.0,0,75,0
37.0,58.0,32.0,0,42,0
34.0,86.0,65.0,0,55,0
24.0,43.0,31.0,0,37,0
38.0,77.0,38.0,0,42,0
24.0,76.0,40.0,0,47,0
38.0,64.0,30.0,0,31,0
38.0,47.0,37.0,0,27,0
30.0,42.0,51.0,0,79,0
33.0,48.0,39.0,0,43,0
39.0,58.0,67.0,0,64,0
27.0,52.0,51.0,0,57,0
38.0,92.0,23.0,0,46,1
31.0,58.0,68.0,0,57,0
35.0,71.0,67.0,0,76,0
25.0,51.0,56.0,0,74,0
38.0,50.0,66.0,0,61,0
37.0,59.0,65.0,0,73,0
38.0,76.0,48.0,0,70,0
21.0,47.0,28.0,0,45,1
34.4,87.54,30.8,0,20,0
28.0,73.0,64.0,0,54,0
36.0,72.0,20.0,0,47,1
30.0,66.0,10.0,0,21,0
34.0,74.0,28.0,0,37,1
29.0,84.0,28.0,0,27,1
31.0,49.0,43.0,0,30,0
39.0,81.0,50.0,0,59,0
22.0,50.0,12.0,0,47,1
31.0,41.0,35.0,0,34,0
26.0,64.0,54.0,0,53,0
20.0,56.0,33.0,0,53,0
23.0,49.0,39.0,0,40,0
27.0,41.0,29.0,0,20,0
22.0,93.0,17.0,1,83,0
21.0,88.0,25.0,1,71,0
25.0,91.0,32.0,1,89,0
32.0,88.0,26.0,0,33,0
20.0,44.0,51.0,0,56,0
32.0,80.0,16.0,0,31,1
32.0,57.0,42.0,0,35,0
40.0,90.0,49.0,0,56,0
32.0,43.0,31.0,0,26,0
36.0,81.0,52.0,0,71,0
34.0,62.0,30.0,0,40,1
25.0,72.0,33.0,0,34,0
20.0,79.0,26.0,1,79,0
35.0,90.0,42.0,0,22,0
32.0,91.0,11.0,0,47,1
36.0,85.0,68.0,0,67,0
22.0,48.0,31.0,0,42,1
39.0,56.0,44.0,0,38,0
34.0,70.0,49.0,0,64,0
32.0,91.0,25.0,0,27,0
33.0,90.0,16.0,0,35,1
32.0,50.0,63.0,0,65,0
22.0,48.0,20.0,0,30,0
35.0,66.0,24.0,0,53,1
37.0,44.0,12.0,0,42,1
22.0,77.0,63.0,0,63,0
38.0,77.0,10.0,0,50,1
35.0,93.0,31.0,0,47,1
34.0,51.0,70.0,0,66,0
21.0,93.0,39.0,1,94,0
24.0,53.0,12.0,0,42,1
24.0,55.0,24.0,0,36,1
37.0,88.0,61.0,0,78,0
22.0,44.0,47.0,0,71,0
38.0,82.0,64.0,1,98,0
24.0,57.0,29.0,0,21,0
22.0,61.0,47.0,0,63,0
33.0,48.0,68.0,0,77,0
23.0,60.0,49.0,0,68,0
28.58,71.54,23.56,0,39,1
38.0,61.0,40.0,0,26,0
30.0,75.0,60.0,0,78,0
24.0,74.0,36.0,0,36,0
29.0,57.0,56.0,0,66,0
31.0,71.0,34.0,0,26,0
39.0,67.0,66.0,0,60,0
27.0,41.0,26.0,0,28,0
39.0,55.0,60.0,0,58,0
26.0,48.0,60.0,0,65,0
24.0,47.0,22.0,0,27,0
32.0,81.0,59.0,1,75,0
34.0,67.0,33.0,0,27,0
29.0,82.0,35.0,0,30,0
32.0,89.0,24.0,0,51,1
32.0,46.0,24.0,0,46,1
27.0,52.0,38.0,0,24,0
38.0,40.0,38.0,0,50,0
26.0,41.0,51.0,0,73,0
30.0,93.0,42.0,1,87,0
21.0,92.0,66.0,1,94,0
25.0,41.0,29.0,0,47,1
35.0,78.0,50.0,1,96,0
21.0,40.0,40.0,0,31,0
35.0,64.0,63.0,0,77,0
24.2,40.59,44.18,0,49,0
24.0,91.0,21.0,1,93,0
22.0,87.0,24.0,1,81,0
30.0,86.0,22.0,1,98,0
24.0,42.0,67.0,0,76,0
33.0,42.0,33.0,0,35,0
39.0,55.0,62.0,0,57,0
28.0,48.0,47.0,0,60,0
39.0,61.0,24.0,0,43,1
38.0,64.0,30.0,0,31,0
32.0,52.0,14.0,0,44,1
36.0,91.0,24.0,0,20,0
25.0,75.0,54.0,0,53,0
39.0,58.0,54.0,0,67,0
40.0,59.0,57.0,0,57,0
25.0,40.0,69.0,0,74,0
24.0,48.0,34.0,0,44,0
25.0,80.0,54.0,1,93,0
23.0,62.0,57.0,0,72,0
22.0,76.0,35.0,0,34,0
32.17,89.14,13.57,0,22,0
34.0,91.0,23.0,0,46,1
31.0,74.0,58.0,0,70,0
36.0,91.0,51.0,0,55,0
28.0,74.0,10.0,0,40,1
39.0,51.0,44.0,0,36,0
35.0,74.0,26.0,0,37,1
37.0,92.0,68.0,0,71,0
30.0,49.0,39.0,0,37,0
38.0,67.0,67.0,0,72,0
26.0,63.0,35.0,0,36,0
28.0,47.0,42.0,0,46,0
24.0,92.0,46.0,1,79,0
32.0,82.0,52.0,0,68,0
34.0,75.0,36.0,0,25,0
33.0,62.0,21.0,0,48,1
30.0,84.0,52.0,0,56,0
31.0,56.0,16.0,0,23,0
25.0,71.0,64.0,0,53,0
30.0,62.0,10.0,0,33,1
27.0,50.0,55.0,0,57,0
28.0,92.0,50.0,1,79,0
24.0,87.0,24.0,1,84,0
38.0,76.0,11.0,0,34,1
25.0,80.0,37.0,1,81,0
30.0,65.0,64.0,0,67,0
22.0,55.0,49.0,0,79,0
23.0,75.0,37.0,0,32,0
24.0,63.0,58.0,0,68,0
29.0,89.0,67.0,1,97,0
27.0,54.0,15.0,0,46,1
31.0,95.0,51.0,0,53,0
29.0,42.0,47.0,0,78,0
35.0,86.0,63.0,0,53,0
24.0,93.0,69.0,1,75,0
28.0,68.0,67.0,0,63,0
20.0,43.0,68.0,0,53,0
29.0,88.0,31.0,1,91,1
24.0,84.0,47.0,1,98,0
37.0,57.0,14.0,0,39,1
27.0,85.0,49.0,1,83,0
36.0,82.0,26.0,0,35,1
39.0,78.0,37.0,0,51,0
23.0,84.0,26.0,1,93,0
26.0,91.0,38.0,1,84,0
40.0,86.0,10.0,0,36,1
35.0,62.0,15.0,0,38,1
32.0,55.0,53.0,0,56,0
22.0,86.0,22.0,1,78,0
33.0,40.0,70.0,0,62,0
27.0,84.0,68.0,1,71,0
36.0,88.0,34.0,0,30,0
20.0,91.0,12.0,1,92,0
38.0,94.0,22.0,0,28,0
28.0,80.0,44.0,1,88,0
35.0,68.0,36.0,0,37,0
23.0,45.0,23.0,0,23,0
20.0,64.0,41.0,0,27,0
36.0,42.0,16.0,0,20,0
31.0,57.0,58.0,0,68,0
27.0,51.0,63.0,0,61,0
37.0,41.0,10.0,0,34,1
37.0,43.0,34.0,0,47,0
24.0,88.0,58.0,1,93,0
33.0,89.0,57.0,0,55,0
37.0,83.0,23.0,0,34,1
40.0,82.0,65.0,1,82,0
40.0,85.0,28.0,0,40,1
25.0,57.0,49.0,0,70,0
28.01,85.98,16.16,1,95,0
34.0,59.0,43.0,0,38,0
23.0,87.0,62.0,1,94,0
38.0,93.0,24.0,0,49,1
37.0,59.0,34.0,0,49,0
35.0,92.0,28.0,0,21,0
40.0,88.0,51.0,0,60,0
37.0,75.0,70.0,0,64,0
27.0,94.0,10.0,1,95,0
31.0,90.0,67.0,0,61,0
39.0,62.0,20.0,0,41,1
20.0,91.0,56.0,1,92,0
31.0,76.0,10.0,0,34,0
30.0,71.0,42.0,0,47,0
26.0,68.0,61.0,0,55,0
26.0,62.0,30.0,0,21,0
28.0,56.0,32.0,0,21,1
30.0,81.0,22.0,1,94,0
35.0,64.0,64.0,0,72,0
33.0,50.0,23.0,0,40,1
27.0,83.0,31.0,1,93,0
27.0,86.0,42.0,1,76,0
31.0,67.0,27.0,0,32,0
24.0,59.0,42.0,0,48,0
23.85,48.84,25.75,0,44,1
38.0,58.0,65.0,0,53,0
26.0,80.0,58.0,0,53,0
29.0,44.0,20.0,0,20,0
40.0,53.0,53.0,0,72,0
28.0,74.0,10.0,0,40,1
39.0,62.0,58.0,0,55,0
30.0,68.0,59.0,0,51,0
36.0,42.0,25.0,0,49,1
25.0,71.0,17.0,0,40,1
31.0,94.0,24.0,0,38,1
37.0,48.0,47.0,0,72,0
33.0,52.0,16.0,0,34,0
21.0,43.0,12.0,0,26,0
35.0,94.0,48.0,0,53,0
22.0,90.0,41.0,1,79,0
28.0,66.0,64.0,0,54,0
21.0,87.0,28.0,1,82,1
32.0,83.0,51.0,0,52,0
40.0,67.0,42.0,0,25,0
27.0,81.0,63.0,1,82,0
30.0,52.0,17.0,0,20,0
31.0,64.0,12.0,0,45,1
32.0,68.0,18.0,0,45,1
32.0,67.0,10.0,0,38,1
35.0,70.0,28.0,0,28,1
33.0,82.0,21.0,0,45,1
27.0,73.0,49.0,0,50,0
26.0,73.0,52.0,0,79,0
34.0,46.0,37.0,0,22,0
33.55,85.69,25.2,0,38,1
20.0,57.0,41.0,0,30,0
21.0,49.0,59.0,0,78,0
31.0,71.0,19.0,0,34,0
29.0,42.0,65.0,0,75,0
36.0,65.0,65.0,0,74,0
24.0,47.0,10.0,0,47,1
23.0,92.0,32.0,1,90,1
28.0,45.0,14.0,0,48,1
29.0,81.0,70.0,1,80,0
39.0,69.0,23.0,0,41,1
32.0,57.0,53.0,0,72,0
28.0,84.0,44.0,0,40,0
24.0,94.0,37.0,1,90,0
25.0,40.0,14.0,0,28,0
28.0,88.0,26.0,1,86,0
35.0,92.0,14.0,0,22,0
20.0,59.0,22.0,0,20,0
31.0,72.0,62.0,0,78,0
28.0,65.0,37.0,0,21,0
38.0,71.0,20.0,0,43,1
31.0,59.0,25.0,0,33,1
38.0,46.0,56.0,0,57,0
28.45,84.76,26.68,1,85,0
36.0,69.0,30.0,0,45,0
23.0,57.0,18.0,0,49,1
26.0,93.0,49.0,1,76,0
34.0,95.0,39.0,0,36,0
21.0,69.0,62.0,0,51,0
28.0,71.0,24.0,0,24,0
32.0,90.0,27.0,0,48,1
31.0,59.0,61.0,0,70,0
31.0,49.0,59.0,0,67,0
22.0,61.0,15.0,0,21,0
32.0,45.0,37.0,0,24,0
23.0,82.0,53.0,0,59,0
28.0,84.0,35.0,0,29,0
38.0,52.0,10.0,0,39,1
36.0,54.0,47.0,0,63,0
30.0,83.0,35.0,1,97,0
34.0,69.0,53.0,0,75,0
28.0,44.0,32.0,0,52,0
31.0,58.0,57.0,0,71,0
29.0,73.0,52.0,0,74,0
25.0,61.0,54.0,0,58,0
33.0,79.0,50.0,0,71,0
25.0,84.0,51.0,1,94,0
25.0,54.0,30.0,0,29,1
30.0,80.0,38.0,1,77,0
29.0,67.0,69.0,0,65,0
32.0,85.0,12.0,0,29,0
33.0,44.0,33.0,0,47,0
39.0,55.0,43.0,0,21,0
25.0,67.0,30.0,0,37,0
34.0,67.0,70.0,0,63,0
28.0,78.0,11.0,1,83,0
24.0,65.0,22.0,0,46,1
28.96,73.68,29.77,0,49,1
37.0,83.0,36.0,0,22,0
21.0,47.0,68.0,0,58,0
32.0,71.0,43.0,0,38,0
28.0,46.0,24.0,0,38,1
30.0,44.0,59.0,0,73,0
21.0,63.0,65.0,0,66,0
23.0,40.0,17.0,0,54,1
28.97,55.52,13.25,0,45,1
22.0,94.0,19.0,1,93,0
21.0,62.0,67.0,0,79,0
35.0,66.0,49.0,0,59,0
31.0,70.0,33.0,0,33,0
30.0,47.0,70.0,0,70,0
29.0,75.0,50.0,0,55,0
39.0,94.0,60.0,0,66,0
35.0,93.0,25.0,0,22,0
32.0,80.0,38.0,1,75,0
33.0,53.0,23.0,0,44,1
38.0,82.0,56.0,1,91,0
34.0,85.0,17.0,0,29,0
30.0,49.0,66.0,0,70,0
24.0,60.0,13.0,0,21,0
38.0,87.0,30.0,0,41,1
38.0,86.0,14.0,0,34,1
37.0,53.0,24.0,0,45,1
28.0,75.0,35.0,0,31,0
25.0,62.0,55.0,0,72,0
21.0,89.0,59.0,1,80,0
27.0,43.0,40.0,0,46,0
21.0,44.0,53.0,0,76,0
23.0,61.0,60.0,0,72,0
28.0,53.0,39.0,0,23,0
22.0,75.0,61.0,0,71,0
39.0,63.0,37.0,0,37,0
35.0,59.0,24.0,0,51,1
24.0,62.0,48.0,0,62,0
22.0,50.0,66.0,0,79,0
40.0,47.0,31.0,0,26,0
39.0,90.0,26.0,0,53,1
35.0,44.0,28.0,0,23,1
33.0,69.0,44.0,0,40,0
28.0,61.0,22.0,0,44,1
38.0,45.0,66.0,0,50,0
40.0,69.0,59.0,0,60,0
24.0,80.0,51.0,1,82,0
32.0,67.0,23.0,0,41,1
24.0,42.0,44.0,0,39,0
36.0,77.0,26.0,0,33,0
33.0,53.0,68.0,0,50,0
37.0,89.0,24.0,0,41,1
33.0,72.0,27.0,0,36,1
32.0,60.0,42.0,0,39,0
29.0,83.0,25.0,0,23,0
20.0,62.0,46.0,0,57,0
33.0,92.0,15.0,0,54,1
36.0,40.0,23.0,0,48,1
38.0,93.0,18.0,0,47,1
38.0,84.0,22.0,0,20,0
25.0,58.0,69.0,0,61,0
21.0,79.0,24.0,0,26,0
26.0,44.0,52.0,0,62,0
33.0,74.0,39.0,0,47,0
21.0,75.0,11.0,0,37,1
37.0,80.0,54.0,0,56,0
29.0,85.0,35.0,1,96,0
37.0,94.0,15.0,0,54,1
30.0,48.0,59.0,0,79,0
32.0,51.0,44.0,0,37,0
24.0,61.0,21.0,0,21,0
35.0,64.0,31.0,0,32,1
29.0,85.0,66.0,1,89,0
22.0,62.0,29.0,0,27,1
31.0,65.0,42.0,0,45,0
26.53,79.26,17.33,0,45,1
36.0,80.0,28.0,0,50,0
26.0,81.0,22.0,1,73,0
31.0,41.0,52.0,0,63,0
33.0,61.0,62.0,0,75,0
21.0,47.0,42.0,0,47,0
36.0,74.0,26.0,0,21,0
20.0,81.0,28.0,0,35,0
30.0,41.0,58.0,0,58,0
29.0,47.0,29.0,0,27,0
37.0,67.0,69.0,0,76,0
33.0,42.0,57.0,0,50,0
36.0,77.0,23.0,0,42,1
29.0,67.0,20.0,0,20,0
28.0,43.0,24.0,0,44,1
23.0,72.0,22.0,0,38,1
25.0,77.0,59.0,0,79,0
27.0,44.0,38.0,0,30,0
39.0,59.0,65.0,0,63,0
20.0,91.0,43.0,1,73,0
37.0,84.0,13.0,1,90,0
33.0,69.0,19.0,0,45,1
39.0,43.0,65.0,0,79,0
21.0,54.0,23.0,0,38,1
29.0,69.0,41.0,0,29,0
38.0,65.0,61.0,0,78,0
33.0,55.0,19.0,0,48,1
37.0,83.0,47.0,0,54,0
22.0,41.0,36.0,0,21,0
23.0,57.0,35.0,0,26,0
38.0,43.0,67.0,0,55,0
36.0,80.0,33.0,0,34,0
35.0,78.0,45.0,0,79,0
20.0,63.0,10.0,0,34,0
40.0,74.0,42.0,0,43,0
31.0,83.0,47.0,0,68,0
39.0,87.0,12.0,0,33,1
40.0,70.0,44.0,0,36,0
29.16,82.82,43.27,1,80,0
22.0,42.0,53.0,0,71,0
36.0,66.0,11.0,0,52,1
40.0,65.0,34.0,0,41,0
37.0,42.0,58.0,0,53,0
22.6,55.54,14.46,0,43,1
34.0,45.0,63.0,0,66,0
40.0,72.0,16.0,0,20,0
34.0,74.0,34.0,0,28,0
28.0,48.0,18.0,0,46,1
40.0,69.0,48.0,0,67,0
22.0,85.0,49.0,1,93,0
39.0,88.0,23.0,0,54,1
21.0,87.0,38.0,1,70,0
32.0,75.0,44.0,0,31,0
35.0,76.0,30.0,0,34,1
27.0,65.0,39.0,0,36,0
27.0,76.0,41.0,0,47,0
27.0,81.0,63.0,0,57,0
28.0,76.0,29.0,0,21,0
33.0,69.0,42.0,0,34,0
30.0,57.0,45.0,0,52,0
36.0,91.0,70.0,0,53,0
27.0,71.0,35.0,0,46,0
38.0,70.0,60.0,0,54,0
33.0,91.0,66.0,0,53,0
34.0,73.0,54.0,0,71,0
36.0,73.0,50.0,0,61,0
36.0,91.0,47.0,0,50,0
22.0,91.0,54.0,1,96,0
20.0,62.0,49.0,0,52,0
38.0,87.0,48.0,0,59,0
34.0,80.0,65.0,0,74,0
32.0,91.0,25.0,0,37,1
32.0,94.0,44.0,0,34,0
37.0,60.0,31.0,0,40,0
34.0,80.0,14.0,0,32,1
27.0,50.0,30.0,0,40,0
26.0,75.0,34.0,0,30,0
27.0,59.0,60.0,0,63,0
27.48,84.27,33.03,1,74,0
38.0,52.0,33.0,0,30,0
34.0,74.0,46.0,0,50,0
37.0,89.0,39.0,0,49,0
35.0,54.0,66.0,0,51,0
36.0,63.0,30.0,0,21,0
31.0,44.0,33.0,0,25,0
36.0,46.0,57.0,0,79,0
25.0,81.0,38.0,1,84,0
29.0,75.0,34.0,0,29,0
29.0,90.0,50.0,1,94,0
32.0,94.0,30.0,0,32,0
37.0,46.0,30.0,0,50,0
32.0,47.0,63.0,0,77,0
33.0,69.0,27.0,0,32,1
35.0,94.0,11.0,0,36,1
27.0,64.0,13.0,0,29,0
38.0,89.0,30.0,0,31,0
37.0,54.0,41.0,0,25,0
39.0,88.0,17.0,0,30,0
35.0,90.0,49.0,0,55,0
38.0,48.0,39.0,0,40,0
26.0,75.0,56.0,0,68,0
23.0,73.0,51.0,0,71,0
21.0,72.0,59.0,0,73,0
20.0,66.0,34.0,0,29,0
27.0,65.0,25.0,0,47,1
29.0,42.0,54.0,0,76,0
39.0,53.0,49.0,0,74,0
31.0,94.0,44.0,0,42,0
22.0,67.0,53.0,0,64,0
30.0,52.0,60.0,0,78,0
29.0,43.0,14.0,0,24,0
38.0,76.0,27.0,0,35,0
35.0,55.0,67.0,0,57,0
21.0,42.0,16.0,0,42,1
32.0,44.0,34.0,0,39,0
29.0,64.0,22.0,0,35,0
26.0,87.0,50.0,1,90,0
29.0,90.0,25.0,1,98,0
38.0,82.0,46.0,0,61,0
22.0,94.0,16.0,1,84,0
26.0,52.0,41.0,0,48,0
25.0,84.0,32.0,1,83,0
33.0,87.0,32.0,0,49,0
24.0,62.0,37.0,0,53,0
35.0,72.0,37.0,0,28,0
23.0,48.0,16.0,0,37,1
26.0,57.0,20.0,0,30,0
26.0,47.0,59.0,0,56,0
36.0,85.0,68.0,0,67,0
30.0,55.0,60.0,0,72,0
28.0,59.0,10.0,0,25,0
39.0,50.0,67.0,0,59,0
26.0,85.0,14.0,1,86,0
37.0,42.0,67.0,0,77,0
37.0,41.0,64.0,0,57,0
25.0,64.0,14.0,0,49,1
28.0,67.0,67.0,0,66,0
35.0,89.0,13.0,0,25,0
27.0,48.0,24.0,0,26,0
27.0,47.0,42.0,0,40,0
24.0,67.0,23.0,0,24,0
20.0,47.0,32.0,0,25,1
35.0,49.0,63.0,0,58,0
28.0,51.0,28.0,0,44,1
31.0,81.0,38.0,0,38,0
39.0,43.0,30.0,0,37,0
36.0,77.0,32.0,0,41,0
37.0,52.0,52.0,0,63,0
21.0,53.0,65.0,0,55,0
40.0,56.0,32.0,0,36,0
29.0,84.0,26.0,0,47,1
32.0,54.0,36.0,0,34,0
23.0,75.0,15.0,0,47,1
32.0,86.0,57.0,0,65,0
27.0,53.0,48.0,0,77,0
20.0,50.0,19.0,0,44,1
34.0,81.0,60.0,0,61,0
33.0,83.0,30.0,1,81,1
32.0,61.0,25.0,0,51,1
32.0,60.0,67.0,0,70,0
37.0,46.0,53.0,0,75,0
32.0,79.0,68.0,1,96,0
29.0,74.0,55.0,0,75,0
40.0,40.0,25.0,0,24,0
29.0,89.0,42.0,1,85,0
32.0,48.0,66.0,0,66,0
32.0,62.0,34.0,0,54,0
26.45,77.27,10.81,0,20,0
24.0,56.0,67.0,0,59,0
26.0,78.0,28.0,1,85,0
33.0,89.0,57.0,0,55,0
29.0,63.0,70.0,0,52,0
39.0,62.0,43.0,0,27,0
23.0,46.0,32.0,0,21,0
26.0,73.0,53.0,0,70,0
36.0,66.0,11.0,0,32,1
20.44,44.0,25.69,0,23,0
20.0,49.0,25.0,0,49,1
32.0,57.0,26.0,0,28,0
34.0,87.0,45.0,0,70,0
36.0,87.0,20.0,0,32,0
35.0,49.0,28.0,0,43,1
34.0,69.0,60.0,0,76,0
35.0,92.0,44.0,0,41,0
27.7,46.26,39.61,0,25,0
35.0,69.0,48.0,0,64,0
27.0,83.0,61.0,1,71,0
27.0,52.0,46.0,0,51,0
30.0,89.0,34.0,1,94,0
29.0,83.0,55.0,1,70,0
22.0,76.0,25.0,0,36,1
33.0,65.0,40.0,0,27,0
34.0,51.0,45.0,0,79,0
29.0,71.0,19.0,0,30,0
27.0,80.0,57.0,0,71,0
31.0,60.0,51.0,0,78,0
33.0,73.0,57.0,0,60,0
35.0,83.0,53.0,1,80,0
33.0,75.0,14.0,0,42,1
26.0,63.0,57.0,0,69,0
24.0,42.0,46.0,0,54,0
26.0,90.0,67.0,1,91,0
31.0,51.0,66.0,0,60,0
27.0,95.0,46.0,1,76,0
32.0,82.0,27.0,0,52,1
29.0,70.0,63.0,0,75,0
36.0,79.0,42.0,0,28,0
22.0,86.0,47.0,1,86,0
22.0,61.0,62.0,0,51,0
38.0,75.0,60.0,0,58,0
37.0,55.0,26.0,0,26,0
30.0,47.0,64.0,0,55,0
32.0,85.0,14.0,0,45,1
32.0,82.0,10.0,0,34,0
24.93,66.03,19.66,0,39,1
26.0,49.0,33.0,0,20,0
32.0,90.0,62.0,0,68,0
25.0,59.0,32.0,0,49,0
39.0,43.0,65.0,0,79,0
20.0,92.0,48.0,1,84,0
33.0,51.0,60.0,0,72,0
35.0,66.0,33.0,0,22,0
37.0,53.0,47.0,0,57,0
24.0,78.0,27.0,1,95,0
39.0,92.0,35.0,0,28,0
21.0,54.0,57.0,0,74,0
30.0,74.0,17.0,0,33,1
26.0,57.0,24.0,0,51,1
29.0,60.0,55.0,0,56,0
36.0,94.0,49.0,0,70,0
32.0,78.0,37.0,0,29,0
24.0,88.0,58.0,1,98,0
27.0,44.0,51.0,0,77,0
30.0,45.0,65.0,0,74,0
29.0,86.0,48.0,1,92,0
29.0,86.0,32.0,1,90,0
34.0,87.0,48.0,0,66,0
33.0,55.0,23.0,0,28,0
25.0,48.0,29.0,0,47,1
38.0,74.0,38.0,0,41,0
32.0,53.0,69.0,0,57,0
22.0,53.0,31.0,0,38,0
30.0,66.0,39.0,0,38,0
37.0,68.0,57.0,0,58,0
39.0,67.0,34.0,0,30,0
29.0,41.0,39.0,0,28,0
21.0,92.0,24.0,1,95,0
24.0,64.0,25.0,0,44,1
26.29,78.26,18.52,0,26,0
26.0,68.0,68.0,0,64,0
37.0,53.0,63.0,0,59,0
34.0,87.0,32.0,0,36,1
27.0,73.0,41.0,0,34,0
24.0,50.0,24.0,0,27,0
28.0,76.0,29.0,0,45,1
30.83,51.63,32.56,0,29,0
21.0,73.0,63.0,0,73,0
31.0,91.0,31.0,0,49,0
