K,N,P,soil_moisture,humidity,ph,rainfall,temperature,label
35,105,18,12.92,68.44030686,6.743417121,171.8839938,23.52648086,coffee
25,109,23,18.89,68.48030408,7.00733163,194.8773479,25.11711046,coffee
31,80,18,64.8,58.84880599,7.303033217,134.6803969,24.02952505,coffee
26,101,31,40.71,69.71184111,6.861235184,158.8608887,26.70897548,coffee
33,103,33,28.68,50.50148528,7.131435858,126.8073984,26.71717393,coffee
27,93,26,20.79,56.46829641,7.288211994,137.7044047,24.59245684,coffee
28,104,35,54.56,50.66687215,6.983732393,143.9955548,27.51006055,coffee
25,116,36,18.04,58.52534263,6.172090205,156.6810374,27.57847581,coffee
29,107,38,24.86,57.56695719,6.35118177,145.105065,26.65069302,coffee
33,101,33,47.09,62.0183627,6.908671379,142.8610793,26.97251562,coffee
31,107,31,62.19,52.97841162,6.766184468,153.1201644,23.17124551,coffee
30,99,16,32.66,65.44340921,6.392791654,186.1728203,23.52652084,coffee
30,103,40,45.06,55.196224,6.348316257,141.4831644,27.30901814,coffee
34,118,31,9.9,62.88179198,6.123796057,181.4170812,27.54823036,coffee
35,106,21,29.7,57.04151119,7.428523634,188.5506536,25.627355,coffee
34,116,38,45.63,50.04557009,6.020947179,183.468585,23.29250318,coffee
26,97,35,32.81,53.74144743,6.334610249,166.2549307,24.91461008,coffee
32,107,34,15.09,66.4132686,6.78006386,177.7745075,26.77463708,coffee
27,99,15,45.77,56.63636248,6.086922359,127.92461,27.41711238,coffee
30,118,33,21.74,67.22512329,6.362607851,173.3228386,24.13179691,coffee
34,117,32,56.15,52.12739421,6.758792552,127.1752928,26.2724184,coffee
30,104,18,31.91,60.39647474,6.779832611,140.9370415,23.60301571,coffee
46,58,62,36.8,67.8,7.16,77.8,16.8,wheat
50,62,54,41.0,67.1,6.81,98.8,22.7,wheat
45,56,65,44.9,66.2,7.17,60.3,16.2,wheat
50,65,64,36.4,62.9,7.02,78.2,22.3,wheat
42,66,56,44.8,64.7,7.32,87.2,19.6,wheat
41,58,58,44.7,68.1,6.98,63.9,21.5,wheat
54,66,56,41.1,68.3,6.9,75.6,17.5,wheat
43,56,63,40.2,65.5,6.91,98.8,22.2,wheat
41,64,63,44.3,67.3,7.0,82.8,20.2,wheat
53,62,54,38.9,62.7,7.3,74.3,18.2,wheat
51,67,58,38.0,61.7,6.81,76.9,19.2,wheat
47,62,64,43.2,67.1,7.24,90.9,16.6,wheat
46,64,58,44.1,68.5,7.07,63.8,19.0,wheat
53,62,54,42.3,66.4,7.33,78.9,17.0,wheat
53,57,50,42.2,62.4,6.95,61.6,21.7,wheat
49,64,61,36.1,60.3,7.18,72.6,20.1,wheat
53,59,56,41.0,65.4,6.92,97.7,20.8,wheat
42,60,61,44.3,68.1,7.18,94.9,22.4,wheat
51,58,63,43.8,63.2,6.87,74.3,23.3,wheat
40,63,60,39.3,68.2,7.32,60.3,20.1,wheat
48,68,54,41.9,62.7,6.95,66.7,17.8,wheat
47,63,53,38.6,69.7,7.38,70.1,20.0,wheat
40,59,50,45.0,62.7,7.39,76.4,16.3,wheat
55,55,50,37.4,61.4,7.09,99.4,17.9,wheat
43,61,60,38.7,62.4,7.28,78.8,23.9,wheat
45,65,64,35.9,68.4,6.99,67.5,16.3,wheat
43,66,60,37.2,67.1,7.29,73.9,16.8,wheat
48,55,57,38.9,69.4,6.88,73.6,16.9,wheat
46,69,63,42.0,62.3,6.9,99.3,20.1,wheat
40,56,50,35.9,69.0,7.34,85.3,18.7,wheat
42,57,65,43.5,68.6,7.04,95.5,22.8,wheat
40,62,53,44.0,66.1,6.81,64.1,21.3,wheat
52,56,65,38.1,64.9,7.07,99.8,17.4,wheat
43,55,63,38.3,67.5,7.19,94.0,21.3,wheat
40,70,61,40.1,66.4,6.95,83.6,23.8,wheat
42,60,57,41.3,67.9,7.1,83.1,19.9,wheat
44,66,62,40.0,65.7,7.26,61.7,24.0,wheat
53,67,63,44.1,63.7,6.81,97.1,19.4,wheat
44,69,52,44.8,60.8,6.98,67.6,18.1,wheat
42,70,51,40.6,69.4,7.22,82.8,16.8,wheat
55,69,55,38.6,62.5,6.98,72.9,22.8,wheat
48,65,55,38.6,62.9,7.29,92.4,22.9,wheat
52,66,59,35.1,66.3,6.92,62.8,19.2,wheat
53,66,52,38.4,63.8,6.86,83.1,16.3,wheat
48,64,64,44.8,68.4,7.32,70.0,16.3,wheat
54,60,60,36.3,65.2,7.26,68.6,21.0,wheat
43,60,62,36.9,64.1,7.22,65.5,17.1,wheat
41,66,59,38.2,68.0,6.96,77.6,16.6,wheat
44,64,54,35.8,64.3,7.21,62.3,23.3,wheat
54,56,65,40.5,67.1,7.2,71.2,23.6,wheat
46,70,64,39.4,67.3,6.83,82.6,17.3,wheat
45,63,62,36.2,60.5,6.82,94.2,21.6,wheat
51,70,59,42.6,68.1,7.01,78.6,21.2,wheat
49,64,55,41.4,60.5,7.02,85.0,20.0,wheat
40,62,54,41.8,66.2,7.37,97.8,22.9,wheat
55,65,53,40.8,63.9,7.19,78.3,20.4,wheat
44,66,52,43.2,66.5,6.92,71.0,17.7,wheat
53,56,62,35.9,66.8,6.84,72.8,22.8,wheat
49,68,51,37.6,65.0,7.22,73.9,23.5,wheat
47,58,58,43.0,62.8,6.91,90.0,22.5,wheat
40,57,65,36.3,62.5,7.15,94.7,20.5,wheat
51,55,56,42.5,67.5,6.86,96.1,20.0,wheat
55,63,55,38.0,61.0,6.83,98.3,22.8,wheat
48,61,61,44.5,69.5,7.14,85.3,19.6,wheat
42,66,58,40.5,62.1,7.37,91.3,16.9,wheat
44,64,59,35.6,65.5,7.06,95.5,18.8,wheat
41,69,61,41.9,68.4,7.32,93.5,19.4,wheat
47,64,58,43.2,67.1,6.85,63.4,23.9,wheat
55,67,50,43.8,62.4,7.34,83.7,18.8,wheat
51,69,52,42.8,65.6,7.05,96.3,16.9,wheat
42,67,62,39.1,65.7,7.24,90.7,22.6,wheat
46,55,52,40.8,69.6,7.02,71.4,22.9,wheat
45,59,55,43.0,69.8,7.13,72.9,16.3,wheat
44,65,61,35.7,65.5,7.38,80.9,21.0,wheat
53,69,64,45.0,67.0,7.03,89.5,23.3,wheat
49,70,65,43.9,64.6,7.17,71.1,17.5,wheat
49,62,59,37.3,62.7,7.02,70.4,19.6,wheat
54,55,58,38.1,68.1,7.21,66.5,23.3,wheat
52,60,51,39.2,65.8,7.35,63.3,23.0,wheat
50,67,54,35.3,63.8,7.29,99.5,17.2,wheat
44,64,64,38.9,68.3,7.14,62.5,16.3,wheat
54,55,54,35.6,68.6,7.29,100.0,24.0,wheat
44,61,54,42.3,67.6,7.03,69.6,17.6,wheat
40,57,62,41.1,62.3,7.2,84.7,18.9,wheat
47,61,59,40.0,64.8,7.3,72.3,22.5,wheat
51,59,63,43.8,64.0,6.88,61.2,22.0,wheat
44,68,51,43.1,69.0,7.17,99.2,20.9,wheat
41,68,64,39.4,69.0,7.01,80.6,22.3,wheat
51,68,56,40.2,67.0,7.28,78.4,22.7,wheat
40,66,53,39.6,69.8,7.1,73.2,21.1,wheat
55,65,52,40.4,64.6,7.15,76.0,21.6,wheat
43,62,53,38.5,69.0,7.08,86.7,17.4,wheat
49,57,52,43.2,63.5,7.01,61.3,20.4,wheat
44,63,61,37.1,63.6,7.1,87.6,16.3,wheat
48,69,58,41.9,65.1,6.89,75.1,16.0,wheat
43,55,57,42.5,61.8,6.93,74.8,19.9,wheat
49,66,56,40.3,67.2,6.84,65.9,17.1,wheat
42,69,56,40.1,65.3,6.86,77.9,20.3,wheat
54,70,58,42.4,61.8,7.14,93.6,16.7,wheat
53,66,58,43.9,65.9,7.21,91.6,20.0,wheat
